ADOLFO ALSINA,1
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,9,,
503,AZA.AVANZA LIBERTAD,13,12,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,9,9,
506,AZA.JUNTOS,151,148,146
507,FRENTE DE TODOS,55,57,70
508,FRENTE VAMOS CON VOS,19,18,20
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,8,20,28
,TOTALES,264,264,264
ADOLFO ALSINA,37
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,10,,
503,AZA.AVANZA LIBERTAD,8,7,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,10,10,
506,AZA.JUNTOS,138,139,138
507,FRENTE DE TODOS,53,55,62
508,FRENTE VAMOS CON VOS,11,11,13
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,15,23,32
,TOTALES,245,245,245
ADOLFO ALSINA,38
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
503,AZA.AVANZA LIBERTAD,20,18,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,6,8,
506,AZA.JUNTOS,133,134,130
507,FRENTE DE TODOS,53,54,61
508,FRENTE VAMOS CON VOS,11,8,13
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,5,10,28
,TOTALES,232,232,232
ADOLFO ALSINA,39
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,0,,
503,AZA.AVANZA LIBERTAD,1,1,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,0,0,
506,AZA.JUNTOS,6,6,6
507,FRENTE DE TODOS,1,1,0
508,FRENTE VAMOS CON VOS,1,1,2
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,0,0,1
,TOTALES,9,9,9
ADOLFO ALSINA,40
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
503,AZA.AVANZA LIBERTAD,9,9,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,8,9,
506,AZA.JUNTOS,179,176,176
507,FRENTE DE TODOS,31,31,31
508,FRENTE VAMOS CON VOS,8,7,10
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,11,18,33
,TOTALES,250,250,250
ADOLFO ALSINA,41
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
503,AZA.AVANZA LIBERTAD,11,10,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,3,3,
506,AZA.JUNTOS,151,148,128
507,FRENTE DE TODOS,31,31,50
508,FRENTE VAMOS CON VOS,16,15,15
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,9,17,31
,TOTALES,224,224,224
ADOLFO ALSINA,42
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
503,AZA.AVANZA LIBERTAD,10,9,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,3,4,
506,AZA.JUNTOS,181,179,138
507,FRENTE DE TODOS,33,33,77
508,FRENTE VAMOS CON VOS,12,12,13
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,9,18
,TOTALES,246,246,246
ADOLFO ALSINA,43
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,1,,
503,AZA.AVANZA LIBERTAD,1,1,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,1,1,
506,AZA.JUNTOS,42,42,34
507,FRENTE DE TODOS,7,7,15
508,FRENTE VAMOS CON VOS,4,4,4
,VOTOS NULOS,1,1,1
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,1,2,4
,TOTALES,58,58,58
ADOLFO ALSINA,44
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,1,,
503,AZA.AVANZA LIBERTAD,5,5,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,0,0,
506,AZA.JUNTOS,27,27,20
507,FRENTE DE TODOS,24,24,32
508,FRENTE VAMOS CON VOS,3,3,6
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,2,3,4
,TOTALES,62,62,62
ADOLFO ALSINA,45
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
503,AZA.AVANZA LIBERTAD,11,11,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,9,7,
506,AZA.JUNTOS,148,147,135
507,FRENTE DE TODOS,54,54,60
508,FRENTE VAMOS CON VOS,16,16,19
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,8,15,36
,TOTALES,250,250,250
ADOLFO ALSINA,46
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,2,,
503,AZA.AVANZA LIBERTAD,7,7,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,1,1,
506,AZA.JUNTOS,88,89,83
507,FRENTE DE TODOS,28,28,31
508,FRENTE VAMOS CON VOS,7,7,9
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,4,5,14
,TOTALES,137,137,137
ALBERTI,1
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,0,,
503,AZA.AVANZA LIBERTAD,22,20,19
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,1,2,
506,AZA.JUNTOS,116,114,119
507,FRENTE DE TODOS,106,106,113
508,FRENTE VAMOS CON VOS,5,4,3
,VOTOS NULOS,2,2,2
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,10,14,6
,TOTALES,262,262,262
ALBERTI,2
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
503,AZA.AVANZA LIBERTAD,19,18,10
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,5,5,
506,AZA.JUNTOS,140,137,133
507,FRENTE DE TODOS,83,89,110
508,FRENTE VAMOS CON VOS,10,8,5
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,14,17,16
,TOTALES,274,274,274
ALBERTI,3
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
503,AZA.AVANZA LIBERTAD,20,18,16
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,8,9,
506,AZA.JUNTOS,148,147,136
507,FRENTE DE TODOS,87,84,111
508,FRENTE VAMOS CON VOS,8,7,7
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,14,25,20
,TOTALES,290,290,290
ALBERTI,4
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,1,,
503,AZA.AVANZA LIBERTAD,19,18,17
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,2,2,
506,AZA.JUNTOS,141,139,131
507,FRENTE DE TODOS,93,96,118
508,FRENTE VAMOS CON VOS,10,8,6
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,18,21,12
,TOTALES,284,284,284
ALBERTI,5
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,1,,
503,AZA.AVANZA LIBERTAD,22,20,19
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,6,7,
506,AZA.JUNTOS,133,127,125
507,FRENTE DE TODOS,96,101,113
508,FRENTE VAMOS CON VOS,6,5,5
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,14,18,16
,TOTALES,278,278,278
ALBERTI,6
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,1,,
503,AZA.AVANZA LIBERTAD,19,14,12
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,7,6,
506,AZA.JUNTOS,128,127,125
507,FRENTE DE TODOS,107,109,129
508,FRENTE VAMOS CON VOS,7,3,3
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,10,20,10
,TOTALES,279,279,279
ALBERTI,7
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,2,,
503,AZA.AVANZA LIBERTAD,21,18,20
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,2,2,
506,AZA.JUNTOS,150,145,142
507,FRENTE DE TODOS,91,92,110
508,FRENTE VAMOS CON VOS,5,4,3
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,11,21,7
,TOTALES,282,282,282
ALBERTI,8
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
503,AZA.AVANZA LIBERTAD,26,26,20
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,3,3,
506,AZA.JUNTOS,134,132,138
507,FRENTE DE TODOS,87,90,96
508,FRENTE VAMOS CON VOS,6,5,5
,VOTOS NULOS,4,4,4
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,9,12,9
,TOTALES,272,272,272
ALBERTI,9
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,0,,
503,AZA.AVANZA LIBERTAD,17,17,16
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,5,5,
506,AZA.JUNTOS,115,115,115
507,FRENTE DE TODOS,114,114,131
508,FRENTE VAMOS CON VOS,8,6,4
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,19,21,12
,TOTALES,278,278,278
ALBERTI,10
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,0,,
503,AZA.AVANZA LIBERTAD,21,19,19
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,5,4,
506,AZA.JUNTOS,152,148,141
507,FRENTE DE TODOS,71,74,94
508,FRENTE VAMOS CON VOS,8,7,6
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,15,20,12
,TOTALES,272,272,272
ALBERTI,11
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,0,,
503,AZA.AVANZA LIBERTAD,18,16,18
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,4,4,
506,AZA.JUNTOS,126,125,123
507,FRENTE DE TODOS,98,99,109
508,FRENTE VAMOS CON VOS,11,9,10
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,15,19,12
,TOTALES,272,272,272
ALBERTI,12
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
503,AZA.AVANZA LIBERTAD,20,18,18
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,3,4,
506,AZA.JUNTOS,121,120,114
507,FRENTE DE TODOS,104,106,119
508,FRENTE VAMOS CON VOS,6,5,4
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,8,13,11
,TOTALES,266,266,266
ALBERTI,13
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,7,,
503,AZA.AVANZA LIBERTAD,14,13,15
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,4,4,
506,AZA.JUNTOS,141,138,140
507,FRENTE DE TODOS,85,89,103
508,FRENTE VAMOS CON VOS,8,7,6
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,15,23,10
,TOTALES,274,274,274
ALBERTI,14
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
503,AZA.AVANZA LIBERTAD,22,21,22
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,5,5,
506,AZA.JUNTOS,139,138,143
507,FRENTE DE TODOS,78,77,88
508,FRENTE VAMOS CON VOS,7,6,4
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,15,23,13
,TOTALES,270,270,270
ALBERTI,15
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,0,,
503,AZA.AVANZA LIBERTAD,23,21,21
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,2,2,
506,AZA.JUNTOS,128,127,126
507,FRENTE DE TODOS,94,96,110
508,FRENTE VAMOS CON VOS,7,5,4
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,17,20,10
,TOTALES,271,271,271
ALBERTI,16
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,1,,
503,AZA.AVANZA LIBERTAD,20,18,11
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,4,4,
506,AZA.JUNTOS,130,125,118
507,FRENTE DE TODOS,101,106,137
508,FRENTE VAMOS CON VOS,2,1,3
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,25,29,14
,TOTALES,283,283,283
ALBERTI,17
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
503,AZA.AVANZA LIBERTAD,18,16,15
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,5,4,
506,AZA.JUNTOS,127,125,119
507,FRENTE DE TODOS,96,98,116
508,FRENTE VAMOS CON VOS,7,5,4
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,14,22,16
,TOTALES,270,270,270
ALBERTI,18
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,1,,
503,AZA.AVANZA LIBERTAD,17,16,9
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,4,3,
506,AZA.JUNTOS,116,112,111
507,FRENTE DE TODOS,103,104,123
508,FRENTE VAMOS CON VOS,10,11,8
,VOTOS NULOS,5,5,5
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,6,11,6
,TOTALES,262,262,262
ALBERTI,19
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
503,AZA.AVANZA LIBERTAD,27,25,17
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,5,5,
506,AZA.JUNTOS,136,134,135
507,FRENTE DE TODOS,86,89,112
508,FRENTE VAMOS CON VOS,10,9,4
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,13,19,13
,TOTALES,281,281,281
ALBERTI,20
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
503,AZA.AVANZA LIBERTAD,22,19,18
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,5,6,
506,AZA.JUNTOS,133,131,128
507,FRENTE DE TODOS,85,86,106
508,FRENTE VAMOS CON VOS,3,4,4
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,16,21,11
,TOTALES,267,267,267
ALBERTI,21
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
503,AZA.AVANZA LIBERTAD,31,27,23
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,7,7,
506,AZA.JUNTOS,133,132,130
507,FRENTE DE TODOS,85,88,105
508,FRENTE VAMOS CON VOS,12,12,7
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,8,13,14
,TOTALES,279,279,279
ALBERTI,22
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,2,,
503,AZA.AVANZA LIBERTAD,30,30,27
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,8,8,
506,AZA.JUNTOS,144,143,140
507,FRENTE DE TODOS,64,67,85
508,FRENTE VAMOS CON VOS,8,7,8
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,14,15,10
,TOTALES,270,270,270
ALBERTI,23
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,1,,
503,AZA.AVANZA LIBERTAD,3,3,5
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,0,0,
506,AZA.JUNTOS,37,33,30
507,FRENTE DE TODOS,11,15,18
508,FRENTE VAMOS CON VOS,2,2,1
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,2,3,2
,TOTALES,56,56,56
ALBERTI,24
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
503,AZA.AVANZA LIBERTAD,19,20,21
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,3,2,
506,AZA.JUNTOS,62,61,58
507,FRENTE DE TODOS,199,198,205
508,FRENTE VAMOS CON VOS,4,4,3
,VOTOS NULOS,1,1,1
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,6,12,10
,TOTALES,298,298,298
ALBERTI,25
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,SENADOR PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,0,,
503,AZA.AVANZA LIBERTAD,5,5,5
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,2,1,
506,AZA.JUNTOS,27,27,27
507,FRENTE DE TODOS,61,62,66
